sample_id,split,label,attention_entropy,answer_token_count_used
ragtruth_9213,train,0,2.7035433053970337,143
ragtruth_9214,train,0,2.7263354659080505,204
ragtruth_9215,train,0,2.590361386537552,250
ragtruth_9216,train,1,2.5941349864006042,145
ragtruth_9217,train,0,2.542910784482956,211
ragtruth_9218,train,1,2.5926733911037445,117
ragtruth_9219,train,0,2.744424343109131,155
ragtruth_922,train,1,2.4677674174308777,171
ragtruth_9220,train,1,2.7132237553596497,162
ragtruth_9221,train,1,2.629425048828125,176
ragtruth_9222,train,0,2.611241191625595,190
ragtruth_9223,train,0,2.6689730882644653,301
ragtruth_9224,train,0,2.7425585985183716,162
ragtruth_9225,train,0,2.8136707544326782,169
ragtruth_9226,train,1,2.727862447500229,295
ragtruth_9227,train,1,2.6238484978675842,307
ragtruth_9228,train,0,2.4879263937473297,194
ragtruth_9229,train,0,2.3954510390758514,332
ragtruth_923,train,1,2.5053830742836,228
ragtruth_9230,train,1,2.7029539346694946,132
ragtruth_9231,train,1,2.4339161217212677,306
ragtruth_9232,train,1,2.5733336210250854,275
ragtruth_9233,train,1,2.4362980127334595,305
ragtruth_9234,train,0,2.4327189326286316,140
ragtruth_9235,train,0,2.6036390364170074,262
ragtruth_9236,train,1,2.437986046075821,184
ragtruth_9237,train,0,2.5744665563106537,165
ragtruth_9238,train,1,2.4893438518047333,146
ragtruth_9239,train,1,2.3912737369537354,118
ragtruth_9246,train,0,2.4521900713443756,179
ragtruth_9247,train,0,2.5564727783203125,233
ragtruth_9248,train,1,2.6647952497005463,270
ragtruth_9249,train,1,2.777472972869873,132
ragtruth_9250,train,1,2.6539038121700287,275
ragtruth_9251,train,0,2.619531989097595,115
ragtruth_9252,train,0,2.6371796131134033,172
ragtruth_9253,train,0,2.578910082578659,254
ragtruth_9254,train,1,2.5040324330329895,135
ragtruth_9255,train,1,2.775428533554077,115
ragtruth_9256,train,1,2.666709542274475,176
ragtruth_9257,train,1,2.505284011363983,145
ragtruth_9258,train,0,2.40810564160347,177
ragtruth_9259,train,0,2.54608416557312,253
ragtruth_9260,train,1,2.5145829617977142,147
ragtruth_9261,train,1,2.63287091255188,179
ragtruth_9262,train,1,2.572937488555908,179
ragtruth_9263,train,0,2.633500963449478,183
ragtruth_9264,train,0,2.4268952906131744,180
ragtruth_9265,train,0,2.5117820501327515,310
ragtruth_9266,train,1,2.3825111389160156,117
ragtruth_9267,train,1,2.58161398768425,181
ragtruth_9268,train,1,2.4872707426548004,216
ragtruth_9269,train,1,2.5087891221046448,289
ragtruth_9270,train,0,2.4669709503650665,166
ragtruth_9271,train,0,2.576126307249069,246
ragtruth_9272,train,1,2.582081377506256,134
ragtruth_9273,train,1,2.399501472711563,149
ragtruth_9274,train,0,2.5710059106349945,160
ragtruth_9275,train,1,2.541763573884964,153
ragtruth_9276,train,0,2.3955802619457245,165
ragtruth_9277,train,0,2.4266622960567474,257
ragtruth_9278,train,1,2.459487348794937,168
ragtruth_9279,train,1,2.475413590669632,246
ragtruth_9280,train,1,2.526334285736084,234
ragtruth_9281,train,1,2.405952036380768,276
ragtruth_9282,train,0,2.750060200691223,177
ragtruth_9283,train,0,2.726387321949005,353
ragtruth_9284,train,0,2.895157814025879,121
ragtruth_9285,train,0,2.8227216005325317,161
ragtruth_9286,train,1,2.7938665747642517,252
ragtruth_9287,train,0,2.8006048798561096,247
ragtruth_9288,train,1,2.399607688188553,209
ragtruth_9289,train,0,2.507613718509674,254
ragtruth_9290,train,1,2.483270078897476,143
ragtruth_9291,train,1,2.6206281185150146,169
ragtruth_9292,train,1,2.578102707862854,175
ragtruth_9293,train,1,2.4863438606262207,226
ragtruth_9294,train,0,2.630532532930374,202
ragtruth_9295,train,1,2.5408733785152435,309
ragtruth_9296,train,0,2.699269264936447,93
ragtruth_9297,train,0,2.7943254709243774,128
ragtruth_9298,train,1,2.8363882899284363,193
ragtruth_9299,train,1,2.6374973952770233,220
ragtruth_93,train,1,2.6401581168174744,138
ragtruth_930,train,0,2.742825984954834,61
ragtruth_931,train,0,2.7513684034347534,87
ragtruth_9312,train,0,2.4853697419166565,174
ragtruth_9313,train,1,2.6191877126693726,309
ragtruth_9314,train,1,2.697579562664032,155
ragtruth_9315,train,1,2.7769742012023926,159
ragtruth_9316,train,1,2.710483431816101,190
ragtruth_9317,train,1,2.6313752233982086,118
ragtruth_9318,train,0,2.6529586911201477,185
ragtruth_9319,train,0,2.6006962060928345,248
ragtruth_932,train,1,2.7503832578659058,136
ragtruth_9320,train,1,2.6903022825717926,118
ragtruth_9321,train,1,2.79583340883255,172
ragtruth_9322,train,1,2.647270530462265,191
ragtruth_9323,train,1,2.7376052737236023,137
ragtruth_9324,train,0,2.5835722982883453,215
ragtruth_9325,train,0,2.676521122455597,336
ragtruth_9326,train,1,2.723760098218918,240
ragtruth_9327,train,1,2.678447276353836,155
ragtruth_9328,train,1,2.6541604697704315,195
ragtruth_9329,train,1,2.5838762819767,290
ragtruth_933,train,0,2.6937034726142883,78
ragtruth_9330,train,0,2.2821544408798218,175
ragtruth_9331,train,0,2.458701938390732,248
ragtruth_9332,train,0,2.4907220005989075,117
ragtruth_9333,train,1,2.58406800031662,126
ragtruth_9334,train,1,2.5930183231830597,218
ragtruth_9335,train,1,2.593851685523987,133
ragtruth_9336,train,0,2.539113759994507,181
ragtruth_9337,train,0,2.5894974172115326,206
ragtruth_9338,train,1,2.476043403148651,162
ragtruth_9339,train,1,2.7451512813568115,170
ragtruth_934,train,1,2.800414562225342,92
ragtruth_9340,train,1,2.6699401438236237,274
ragtruth_9341,train,1,2.630828469991684,204
ragtruth_9348,train,0,2.611997663974762,140
ragtruth_9349,train,0,2.63701993227005,250
ragtruth_935,train,0,2.7222957015037537,44
ragtruth_9350,train,1,2.7711524963378906,159
ragtruth_9351,train,1,2.693236768245697,214
ragtruth_9352,train,1,2.7616869807243347,181
ragtruth_9353,train,1,2.7186317443847656,170
ragtruth_9354,train,0,2.4714125990867615,181
ragtruth_9355,train,0,2.5852780640125275,293
ragtruth_9356,train,1,2.49632927775383,186
ragtruth_9357,train,1,2.5981520116329193,147
ragtruth_9358,train,1,2.705153614282608,219
ragtruth_9359,train,1,2.4798941910266876,232
ragtruth_936,train,0,2.720122754573822,103
ragtruth_937,train,0,2.6838505268096924,118
ragtruth_9372,train,1,2.462947756052017,151
ragtruth_9373,train,1,2.494158238172531,197
ragtruth_9374,train,0,2.5073088705539703,126
ragtruth_9375,train,1,2.5544565618038177,122
ragtruth_9376,train,1,2.501808911561966,167
ragtruth_9377,train,1,2.4560565650463104,156
ragtruth_9378,train,0,2.4290202856063843,184
ragtruth_9379,train,0,2.4900034368038177,242
ragtruth_938,train,0,2.6500529646873474,123
ragtruth_9380,train,1,2.3310993015766144,189
ragtruth_9381,train,1,2.4265492856502533,116
ragtruth_9382,train,1,2.5498376190662384,239
ragtruth_9383,train,1,2.303106427192688,142
ragtruth_9384,train,0,2.4897136986255646,176
ragtruth_9385,train,0,2.4612677693367004,297
ragtruth_9386,train,1,2.6186470091342926,197
ragtruth_9387,train,1,2.677270770072937,174
ragtruth_9388,train,0,2.7356377243995667,229
ragtruth_9389,train,1,2.6505655348300934,168
ragtruth_939,train,0,2.614062488079071,59
ragtruth_9390,train,1,2.360476553440094,184
ragtruth_9391,train,0,2.4991470873355865,289
ragtruth_9392,train,1,2.6754678189754486,98
ragtruth_9393,train,1,2.623549848794937,156
ragtruth_9394,train,1,2.6585078835487366,243
ragtruth_9395,train,1,2.6411258578300476,215
ragtruth_9396,train,1,2.4961926639080048,175
ragtruth_9397,train,0,2.5763164162635803,234
ragtruth_9398,train,1,2.52027428150177,115
ragtruth_9399,train,1,2.7904937863349915,112
ragtruth_94,train,1,2.5980939269065857,94
ragtruth_940,train,0,2.667398691177368,97
ragtruth_9400,train,1,2.7102800011634827,182
ragtruth_9401,train,1,2.5501752495765686,255
ragtruth_9402,train,0,2.435135841369629,139
ragtruth_9403,train,0,2.496054232120514,225
ragtruth_9404,train,1,2.480763465166092,146
ragtruth_9405,train,0,2.6333816051483154,125
ragtruth_9406,train,0,2.6270789802074432,177
ragtruth_9407,train,1,2.5478934049606323,163
ragtruth_9408,train,0,2.472135603427887,161
ragtruth_9409,train,0,2.5322207510471344,261
ragtruth_941,train,0,2.7028167247772217,108
ragtruth_9410,train,0,2.652718812227249,171
ragtruth_9411,train,1,2.7219748497009277,162
ragtruth_9412,train,1,2.7011510729789734,153
ragtruth_9413,train,1,2.658667653799057,251
ragtruth_9414,train,0,2.52133908867836,176
ragtruth_9415,train,0,2.6972331404685974,231
ragtruth_9416,train,1,2.5342584550380707,170
ragtruth_9417,train,1,2.6822368502616882,169
ragtruth_9418,train,1,2.59263876080513,198
ragtruth_9419,train,1,2.548754245042801,146
ragtruth_942,train,0,2.813605844974518,64
ragtruth_9420,train,0,2.464186191558838,201
ragtruth_9421,train,0,2.607611119747162,302
ragtruth_9422,train,1,2.626040816307068,124
ragtruth_9423,train,1,2.8259403705596924,172
ragtruth_9424,train,0,2.832274556159973,185
ragtruth_9425,train,1,2.7403534650802612,164
ragtruth_9426,train,0,2.610794425010681,174
ragtruth_9427,train,0,2.6586931943893433,261
ragtruth_9428,train,0,2.638930469751358,119
ragtruth_9429,train,1,2.6501618325710297,219
ragtruth_943,train,0,2.7055386900901794,146
ragtruth_9430,train,1,2.638962358236313,146
ragtruth_9431,train,1,2.4850701093673706,164
ragtruth_9432,train,0,2.627198278903961,154
ragtruth_9433,train,0,2.57536581158638,249
ragtruth_9434,train,1,2.598967105150223,133
ragtruth_9435,train,1,2.679942011833191,164
ragtruth_9436,train,1,2.6452351808547974,272
ragtruth_9437,train,1,2.6972756385803223,201
ragtruth_9438,train,1,2.4123960733413696,175
ragtruth_9439,train,1,2.5324771106243134,304
ragtruth_944,train,0,2.925495684146881,58
ragtruth_9440,train,1,2.581780254840851,223
ragtruth_9441,train,1,2.5156354010105133,118
ragtruth_9442,train,1,2.511082410812378,251
ragtruth_9443,train,1,2.3985530138015747,149
ragtruth_9444,train,1,2.557348757982254,178
ragtruth_9445,train,0,2.4903058111667633,251
ragtruth_9446,train,0,2.656659811735153,107
ragtruth_9447,train,1,2.665122777223587,156
ragtruth_9448,train,1,2.6927161514759064,241
ragtruth_9449,train,0,2.5363753736019135,294
ragtruth_945,train,0,2.732571005821228,61
ragtruth_946,train,0,2.7643277645111084,80
ragtruth_9462,train,1,2.418008953332901,176
ragtruth_9463,train,1,2.4248753488063812,261
ragtruth_9464,train,1,2.3366945683956146,185
ragtruth_9465,train,1,2.590491145849228,139
ragtruth_9466,train,1,2.514316827058792,320
ragtruth_9467,train,1,2.461746394634247,242
ragtruth_9468,train,1,2.345370650291443,165
ragtruth_9469,train,0,2.5173662900924683,247
ragtruth_947,train,0,2.895669460296631,67
ragtruth_9470,train,1,2.1653584837913513,112
ragtruth_9471,train,1,2.402070552110672,169
ragtruth_9472,train,1,2.4630431532859802,195
ragtruth_9473,train,1,2.3255700170993805,155
ragtruth_9486,train,0,2.4683738052845,192
ragtruth_9487,train,0,2.6256429255008698,357
ragtruth_9488,train,1,2.5965282022953033,121
ragtruth_9489,train,1,2.6276555359363556,174
ragtruth_9490,train,1,2.651291608810425,267
ragtruth_9491,train,1,2.573313981294632,244
ragtruth_9492,train,1,2.564569354057312,156
ragtruth_9493,train,1,2.62250292301178,225
ragtruth_9494,train,1,2.5535876750946045,222
ragtruth_9495,train,1,2.5538858473300934,166
ragtruth_9496,train,1,2.5110352635383606,142
ragtruth_9497,train,1,2.398810714483261,164
ragtruth_9498,train,1,2.4300041496753693,187
ragtruth_9499,train,1,2.4929352402687073,247
ragtruth_95,train,0,2.688015103340149,139
ragtruth_9500,train,1,2.4441075325012207,112
ragtruth_9501,train,1,2.513902872800827,120
ragtruth_9502,train,1,2.4759465754032135,271
ragtruth_9503,train,1,2.3827158212661743,167
ragtruth_9504,train,1,2.6446267664432526,134
ragtruth_9505,train,0,2.791592001914978,209
ragtruth_9506,train,1,2.6651274263858795,227
ragtruth_9507,train,1,2.655805081129074,117
ragtruth_9508,train,1,2.736873149871826,183
ragtruth_9509,train,1,2.6104480624198914,142
ragtruth_9528,train,0,2.6539559960365295,176
ragtruth_9529,train,0,2.627008020877838,302
ragtruth_9530,train,1,2.7288095951080322,232
ragtruth_9531,train,1,2.735676646232605,221
ragtruth_9532,train,1,2.665170133113861,258
ragtruth_9533,train,0,2.5368745028972626,182
ragtruth_9534,train,1,2.5321174561977386,170
ragtruth_9535,train,1,2.5455028414726257,257
ragtruth_9536,train,1,2.5034107863903046,214
ragtruth_9537,train,1,2.6754520535469055,119
ragtruth_9538,train,1,2.562504291534424,180
ragtruth_9539,train,1,2.523679167032242,267
ragtruth_954,train,0,2.7926650047302246,85
ragtruth_9540,train,1,2.6759162545204163,166
ragtruth_9541,train,0,2.678304135799408,232
ragtruth_9542,train,1,2.7706605195999146,159
ragtruth_9543,train,1,2.724272847175598,165
ragtruth_9544,train,1,2.733208954334259,133
ragtruth_9545,train,1,2.758853495121002,168
ragtruth_9546,train,0,2.461617112159729,192
ragtruth_9547,train,1,2.5402120649814606,281
ragtruth_9548,train,1,2.6493746638298035,160
ragtruth_9549,train,1,2.7558822333812714,150
ragtruth_955,train,0,2.75570285320282,107
ragtruth_9550,train,1,2.6082762479782104,276
ragtruth_9551,train,1,2.597980320453644,184
ragtruth_9552,train,1,2.5261028110980988,168
ragtruth_9553,train,1,2.5985173285007477,275
ragtruth_9554,train,1,2.504586547613144,122
ragtruth_9555,train,1,2.5777312219142914,135
ragtruth_9556,train,1,2.562817335128784,217
ragtruth_9557,train,0,2.5426370203495026,178
ragtruth_956,train,0,2.7946560382843018,121
ragtruth_9564,train,0,2.426882892847061,174
ragtruth_9565,train,1,2.584875464439392,239
ragtruth_9566,train,1,2.5606203973293304,174
ragtruth_9567,train,1,2.7048691511154175,165
ragtruth_9568,train,1,2.7206056714057922,216
ragtruth_9569,train,1,2.5569997131824493,156
ragtruth_957,train,0,2.787173330783844,101
ragtruth_9576,train,0,2.6411167681217194,194
ragtruth_9577,train,0,2.4132177531719208,339
ragtruth_9578,train,1,2.684088110923767,293
ragtruth_9579,train,1,2.689641773700714,176
ragtruth_958,train,1,2.8360572457313538,82
ragtruth_9580,train,1,2.7105377316474915,187
ragtruth_9581,train,0,2.666752874851227,188
ragtruth_9582,train,0,2.696788251399994,141
ragtruth_9583,train,0,2.716627776622772,229
ragtruth_9584,train,1,2.663195163011551,169
ragtruth_9585,train,1,2.716912269592285,151
ragtruth_9586,train,1,2.7904526591300964,136
ragtruth_9587,train,0,2.59175306558609,128
ragtruth_9588,train,0,2.5271606147289276,169
ragtruth_9589,train,0,2.7559043765068054,276
ragtruth_959,train,0,2.6994792222976685,58
ragtruth_9590,train,1,2.722774863243103,143
ragtruth_9591,train,0,2.714684844017029,152
ragtruth_9592,train,1,2.6125558614730835,209
ragtruth_9593,train,0,2.727861315011978,141
ragtruth_96,train,0,2.6718156337738037,50
ragtruth_9600,train,0,2.5767292976379395,142
ragtruth_9601,train,0,2.7236850261688232,248
ragtruth_9602,train,1,2.5517717599868774,97
ragtruth_9603,train,1,2.712081551551819,143
ragtruth_9604,train,0,2.7029300928115845,140
ragtruth_9605,train,0,2.6954556703567505,142
ragtruth_9612,train,1,2.4658030569553375,158
ragtruth_9613,train,0,2.5198891162872314,216
ragtruth_9614,train,1,2.5837882459163666,217
ragtruth_9615,train,1,2.6377008259296417,214
ragtruth_9616,train,1,2.589120626449585,187
ragtruth_9617,train,1,2.5012190341949463,227
ragtruth_9618,train,0,2.401953250169754,201
ragtruth_9619,train,0,2.506455361843109,278
ragtruth_9620,train,1,2.5430079102516174,203
ragtruth_9621,train,1,2.658687859773636,154
ragtruth_9622,train,1,2.6070998907089233,155
ragtruth_9623,train,1,2.5184780955314636,324
ragtruth_9624,train,0,2.4341135025024414,169
ragtruth_9625,train,0,2.580001085996628,223
ragtruth_9626,train,1,2.4876565039157867,126
ragtruth_9627,train,1,2.5311456620693207,176
ragtruth_9628,train,1,2.5244129598140717,171
ragtruth_9629,train,1,2.470805376768112,165
ragtruth_9630,train,0,2.2741625607013702,127
ragtruth_9631,train,0,2.5385982990264893,226
ragtruth_9632,train,1,2.3952465653419495,196
ragtruth_9633,train,1,2.5469788312911987,142
ragtruth_9634,train,1,2.439409166574478,156
ragtruth_9635,train,1,2.430725246667862,192
ragtruth_9636,train,0,2.552505522966385,150
ragtruth_9637,train,0,2.534208446741104,285
ragtruth_9638,train,1,2.5051139891147614,200
ragtruth_9639,train,1,2.526523381471634,197
ragtruth_9640,train,1,2.4428813457489014,338
ragtruth_9641,train,1,2.5457857847213745,155
ragtruth_9648,train,0,2.3710189759731293,163
ragtruth_9649,train,0,2.358035147190094,250
ragtruth_9650,train,1,2.278609275817871,185
ragtruth_9651,train,1,2.5226803719997406,141
ragtruth_9652,train,1,2.47969588637352,165
ragtruth_9653,train,1,2.38608318567276,257
ragtruth_966,train,0,2.806755840778351,84
ragtruth_9666,train,0,2.519099920988083,162
ragtruth_9667,train,0,2.63125017285347,273
ragtruth_9668,train,0,2.51730939745903,203
ragtruth_9669,train,0,2.6732638478279114,141
ragtruth_967,train,0,2.8813136219978333,108
ragtruth_9670,train,1,2.77834552526474,143
ragtruth_9671,train,1,2.5696728229522705,144
ragtruth_968,train,1,2.908032178878784,94
ragtruth_9684,train,1,2.3375532031059265,172
ragtruth_9685,train,0,2.480385959148407,275
ragtruth_9686,train,1,2.44501993060112,207
ragtruth_9687,train,1,2.5225954353809357,271
ragtruth_9688,train,1,2.473416745662689,288
ragtruth_9689,train,1,2.4680477678775787,293
ragtruth_969,train,0,2.9500043988227844,63
ragtruth_9690,train,0,2.433812588453293,187
ragtruth_9691,train,0,2.524800419807434,253
ragtruth_9692,train,1,2.5798484683036804,108
ragtruth_9693,train,1,2.589372158050537,121
ragtruth_9694,train,1,2.6064023077487946,233
ragtruth_9695,train,1,2.5226615369319916,151
ragtruth_9696,train,0,2.374728113412857,162
ragtruth_9697,train,1,2.4506454169750214,275
ragtruth_9698,train,1,2.5604007244110107,239
ragtruth_9699,train,1,2.6796182990074158,175
ragtruth_97,train,0,2.72535240650177,50
ragtruth_970,train,1,2.793640434741974,71
ragtruth_9700,train,1,2.5475485026836395,188
ragtruth_9701,train,1,2.5430253744125366,143
ragtruth_9702,train,0,2.3360327780246735,145
ragtruth_9703,train,0,2.4380523562431335,281
ragtruth_9704,train,1,2.6619330048561096,213
ragtruth_9705,train,1,2.3637397289276123,149
ragtruth_9706,train,1,2.5057535469532013,165
ragtruth_9707,train,1,2.479210674762726,188
ragtruth_9708,train,1,2.63101390004158,206
ragtruth_9709,train,0,2.6381680369377136,293
ragtruth_971,train,0,2.716319978237152,65
ragtruth_9710,train,1,2.626889169216156,199
ragtruth_9711,train,1,2.6051507890224457,149
ragtruth_9712,train,1,2.611121267080307,282
ragtruth_9713,train,1,2.7259664237499237,159
ragtruth_9714,train,0,2.3489262759685516,197
ragtruth_9715,train,0,2.4877132177352905,306
ragtruth_9716,train,1,2.346344441175461,151
ragtruth_9717,train,1,2.5832515358924866,117
ragtruth_9718,train,1,2.510309785604477,241
ragtruth_9719,train,1,2.533007025718689,178
ragtruth_972,train,0,2.521202862262726,238
ragtruth_9720,train,0,2.558536559343338,208
ragtruth_9721,train,1,2.539214313030243,239
ragtruth_9722,train,1,2.6656519770622253,128
ragtruth_9723,train,1,2.745553493499756,186
ragtruth_9724,train,1,2.587481588125229,325
ragtruth_9725,train,1,2.483420342206955,354
ragtruth_9726,train,1,2.4240553081035614,185
ragtruth_9727,train,1,2.3098696768283844,237
ragtruth_9728,train,1,2.4299687147140503,200
ragtruth_9729,train,1,2.542297661304474,258
ragtruth_973,train,0,2.3785425424575806,239
ragtruth_9730,train,1,2.618152916431427,275
ragtruth_9731,train,1,2.32168710231781,333
ragtruth_9732,train,0,2.4433755576610565,173
ragtruth_9733,train,0,2.5531744360923767,291
ragtruth_9734,train,1,2.4132373332977295,187
ragtruth_9735,train,1,2.6402312219142914,141
ragtruth_9736,train,1,2.534020781517029,142
ragtruth_9737,train,1,2.524849146604538,124
ragtruth_9738,train,0,2.491705507040024,154
ragtruth_9739,train,0,2.564173460006714,254
ragtruth_974,train,1,2.5595090091228485,175
ragtruth_9740,train,1,2.35744172334671,113
ragtruth_9741,train,1,2.7317951321601868,118
ragtruth_9742,train,1,2.5733229219913483,276
ragtruth_9743,train,1,2.557325392961502,163
ragtruth_9744,train,1,2.3127595484256744,173
ragtruth_9745,train,1,2.304492771625519,275
ragtruth_9746,train,1,2.595914363861084,255
ragtruth_9747,train,1,2.574161112308502,116
ragtruth_9748,train,1,2.5364972352981567,217
ragtruth_9749,train,1,2.3880363404750824,165
ragtruth_975,train,1,2.5408057868480682,281
ragtruth_9756,train,1,2.556389093399048,156
ragtruth_9757,train,1,2.5166346728801727,311
ragtruth_9758,train,1,2.6049957871437073,197
ragtruth_9759,train,1,2.66497939825058,155
ragtruth_976,train,1,2.362574964761734,228
ragtruth_9760,train,1,2.6570182740688324,155
ragtruth_9761,train,1,2.7146284580230713,160
ragtruth_9762,train,1,2.5536308884620667,177
ragtruth_9763,train,0,2.6332085728645325,333
ragtruth_9764,train,1,2.7466893196105957,243
ragtruth_9765,train,1,2.7493215203285217,135
ragtruth_9766,train,1,2.704139471054077,281
ragtruth_9767,train,1,2.6251452565193176,235
ragtruth_977,train,0,2.4135022163391113,258
ragtruth_978,train,0,2.6826199889183044,121
ragtruth_9780,train,1,2.390462100505829,182
ragtruth_9781,train,1,2.485862582921982,264
ragtruth_9782,train,1,2.5662534832954407,269
ragtruth_9783,train,1,2.6378519237041473,115
ragtruth_9784,train,1,2.625041037797928,257
ragtruth_9785,train,1,2.6016311943531036,245
ragtruth_9786,train,0,2.564861625432968,159
ragtruth_9787,train,0,2.6416135132312775,276
ragtruth_9788,train,1,2.5117556154727936,193
ragtruth_9789,train,1,2.6074391901493073,177
ragtruth_979,train,0,2.638649880886078,172
ragtruth_9790,train,1,2.637740194797516,163
ragtruth_9791,train,0,2.7052807807922363,188
ragtruth_9792,train,0,2.613990157842636,130
ragtruth_9793,train,0,2.6385289132595062,182
ragtruth_9794,train,1,2.620060056447983,130
ragtruth_9795,train,0,2.754421591758728,174
ragtruth_9796,train,1,2.770034074783325,222
ragtruth_9797,train,1,2.6597534120082855,154
ragtruth_98,train,1,2.750295042991638,62
ragtruth_980,train,1,2.5420442521572113,158
ragtruth_9804,train,0,2.483459919691086,146
ragtruth_9805,train,1,2.6045739352703094,243
ragtruth_9806,train,1,2.748304784297943,173
ragtruth_9807,train,1,2.651123732328415,124
ragtruth_9808,train,1,2.724816381931305,159
ragtruth_9809,train,1,2.5896222591400146,236
ragtruth_981,train,0,2.6970784664154053,121
ragtruth_9810,train,0,2.5358800292015076,160
ragtruth_9811,train,0,2.576239287853241,266
ragtruth_9812,train,1,2.5189140141010284,277
ragtruth_9813,train,0,2.6055686473846436,113
ragtruth_9814,train,1,2.5710281431674957,210
ragtruth_9815,train,1,2.41393119096756,198
ragtruth_9816,train,0,2.3028413355350494,148
ragtruth_9817,train,0,2.4547862112522125,224
ragtruth_9818,train,1,2.514705330133438,120
ragtruth_9819,train,1,2.717487335205078,128
ragtruth_982,train,1,2.718405544757843,117
ragtruth_9820,train,1,2.73125821352005,192
ragtruth_9821,train,1,2.5721210539340973,154
ragtruth_9822,train,0,2.54804065823555,159
ragtruth_9823,train,0,2.562973916530609,283
ragtruth_9824,train,1,2.487326145172119,226
ragtruth_9825,train,1,2.5719735622406006,215
ragtruth_9826,train,1,2.6369944512844086,210
ragtruth_9827,train,1,2.5415614247322083,198
ragtruth_983,train,0,2.704884648323059,139
ragtruth_9834,train,0,2.510890454053879,169
ragtruth_9835,train,1,2.536991775035858,274
ragtruth_9836,train,1,2.6475178003311157,152
ragtruth_9837,train,1,2.6363615095615387,152
ragtruth_9838,train,1,2.6905415058135986,184
ragtruth_9839,train,1,2.6710914969444275,140
ragtruth_984,train,0,2.6629854440689087,109
ragtruth_9840,train,1,2.5402976870536804,159
ragtruth_9841,train,0,2.551549196243286,261
ragtruth_9842,train,1,2.5042489767074585,192
ragtruth_9843,train,1,2.639727294445038,140
ragtruth_9844,train,0,2.7142786979675293,212
ragtruth_9845,train,0,2.5639478266239166,145
ragtruth_985,train,0,2.865798592567444,118
ragtruth_9852,train,1,2.4895388782024384,207
ragtruth_9853,train,0,2.6400306224823,253
ragtruth_9854,train,1,2.759105384349823,104
ragtruth_9855,train,1,2.6428244411945343,200
ragtruth_9856,train,1,2.64001128077507,279
ragtruth_9857,train,0,2.5668035447597504,309
ragtruth_986,train,1,2.710644006729126,137
ragtruth_987,train,0,2.8419514298439026,108
ragtruth_9870,train,0,2.625198006629944,166
ragtruth_9871,train,1,2.622118294239044,227
ragtruth_9872,train,1,2.650226593017578,126
ragtruth_9873,train,1,2.4034105241298676,194
ragtruth_9874,train,1,2.6675832271575928,171
ragtruth_9875,train,0,2.5605862140655518,133
ragtruth_9876,train,0,2.551067054271698,152
ragtruth_9877,train,0,2.5905729234218597,260
ragtruth_9878,train,1,2.5847960114479065,234
ragtruth_9879,train,1,2.640516519546509,151
ragtruth_988,train,0,2.8573017716407776,99
ragtruth_9880,train,1,2.5817068219184875,167
ragtruth_9881,train,1,2.5613434314727783,218
ragtruth_9882,train,0,2.64614474773407,177
ragtruth_9883,train,1,2.445551812648773,342
ragtruth_9884,train,1,2.548602819442749,262
ragtruth_9885,train,1,2.7729139029979706,225
ragtruth_9886,train,1,2.645962357521057,315
ragtruth_9887,train,1,2.7147050499916077,143
ragtruth_989,train,0,2.8235758543014526,112
ragtruth_99,train,0,2.5882501006126404,36
ragtruth_9900,train,0,2.5401441752910614,139
ragtruth_9901,train,0,2.4046191573143005,321
ragtruth_9902,train,1,2.389177590608597,137
ragtruth_9903,train,1,2.5661076307296753,177
ragtruth_9904,train,1,2.631256401538849,199
ragtruth_9905,train,1,2.628198891878128,193
ragtruth_9906,train,0,2.340626299381256,131
ragtruth_9907,train,0,2.4402367174625397,284
ragtruth_9908,train,1,2.377477675676346,146
ragtruth_9909,train,0,2.5512409806251526,205
ragtruth_9910,train,1,2.4922796189785004,236
ragtruth_9911,train,1,2.5213491320610046,284
ragtruth_9918,train,1,2.712991416454315,156
ragtruth_9919,train,0,2.574294298887253,305
ragtruth_9920,train,1,2.650366634130478,235
ragtruth_9921,train,1,2.6247790157794952,172
ragtruth_9922,train,1,2.6128005981445312,277
ragtruth_9923,train,0,2.7058051228523254,152
ragtruth_9930,train,1,2.342599630355835,153
ragtruth_9931,train,1,2.4280791878700256,266
ragtruth_9932,train,0,2.468581646680832,150
ragtruth_9933,train,1,2.4297336637973785,150
ragtruth_9934,train,1,2.485836923122406,235
ragtruth_9935,train,1,2.4300268292427063,255
ragtruth_9936,train,0,2.471668541431427,182
ragtruth_9937,train,0,2.5448188185691833,286
ragtruth_9938,train,1,2.640895336866379,149
ragtruth_9939,train,1,2.6353913247585297,158
ragtruth_9940,train,1,2.623610943555832,245
ragtruth_9941,train,1,2.62284192442894,271
ragtruth_9948,train,0,2.585845857858658,158
ragtruth_9949,train,0,2.6353857815265656,241
ragtruth_9950,train,1,2.5589709281921387,224
ragtruth_9951,train,1,2.6080891489982605,231
ragtruth_9952,train,1,2.6532161831855774,253
ragtruth_9953,train,0,2.5329304337501526,181
ragtruth_9954,train,0,2.608044147491455,166
ragtruth_9955,train,0,2.5596447587013245,265
ragtruth_9956,train,1,2.5646975934505463,151
ragtruth_9957,train,1,2.606010317802429,135
ragtruth_9958,train,1,2.58709654211998,182
ragtruth_9959,train,1,2.559919148683548,178
ragtruth_996,train,0,2.3569825291633606,196
